filename,r_mean,g_mean,b_mean,r_std,g_std,b_std,h_mean,v_mean,h_std,v_std,quality
imagens/selecionadas/movimento/327_IPHONE-SE_M.jpg,195.43893814086914,184.64470672607422,174.97199630737305,50.02174273129265,54.312405275850146,54.40262953857481,12.986735026041666,6.385224236382377,13.235797537652552,5.855545466178205,0
imagens/selecionadas/movimento/220_IPHONE-6_M.jpg,162.32806396484375,155.54261779785156,150.3876495361328,42.275797467643415,46.4170610415242,58.40429485199205,8.521680196126303,3.2540266248914924,15.410621320037757,3.9523672236848992,0
imagens/selecionadas/movimento/12_SAMSUNG-GALAXY-J5_M.jpg,152.51784896850586,135.08279037475586,129.4532356262207,30.20518569411038,50.7114133745407,59.933867334398755,3.733467102050782,2.620035807291667,6.328298084293974,2.804209880460194,0
imagens/selecionadas/movimento/44_SONY-XPERIA-E5_M.jpg,128.87187576293945,125.20094680786133,123.46260833740234,58.09896942679793,60.25676425698176,56.767276352002334,13.94337632921007,6.514005025227865,17.089738334351832,7.058765002524152,0
imagens/selecionadas/movimento/202_HUAWEI-P20-LITE_M.jpg,86.14713668823242,72.9629020690918,60.579280853271484,47.43525217194509,48.506445003142495,46.48537339337924,3.468741522894965,2.5378307766384545,4.448959445398505,2.77501942537312,0
imagens/selecionadas/movimento/74_HONOR-8X_M.jpg,139.97330474853516,140.47949600219727,138.33722305297852,52.556644333485174,58.98905402951062,60.62813624954787,3.1083348592122384,3.5912136501736103,3.226354166508658,4.756249124501957,0
imagens/selecionadas/movimento/38_HONOR-8X_M.jpg,132.56256866455078,133.95795822143555,127.4273681640625,61.308403780416974,62.682909831731536,63.993689616054944,6.177682664659288,6.505936516655817,12.448576773270458,10.309493905065505,0
imagens/selecionadas/movimento/198_HUAWEI-P20-LITE_M.jpg,64.41656112670898,62.924442291259766,58.5580940246582,66.31502531577709,69.42336302826291,74.81672469869257,4.078422546386718,2.7713996039496527,6.674292508307409,4.589391416339516,0
imagens/selecionadas/movimento/209_SAMSUNG-GALAXY-A8_M.jpg,183.39243698120117,174.77310943603516,174.87177658081055,34.0761405326053,37.31846333314747,47.97332813501417,2.3326907687717013,0.9214443630642365,6.341480254774174,0.919896746103467,0
imagens/selecionadas/movimento/222_IPHONE-SE_M.jpg,83.0638198852539,59.35689926147461,44.00558853149414,45.39815644093519,41.517699631763094,37.49992079727971,2.0402993096245656,3.1394585503472223,3.4585748223054,3.339217729004319,0
imagens/selecionadas/movimento/72_IPHONE-8_M.jpg,168.89278411865234,161.26340866088867,152.96497344970703,48.67183019215837,48.26582204963595,51.8953437490135,3.1786024305555562,2.9503479003906246,2.8653957625153503,3.367191038502121,0
imagens/selecionadas/movimento/158_IPHONE-7_M.jpeg,190.33639526367188,176.87182235717773,160.64480209350586,46.90991567948782,51.159490543622915,56.14390709234574,2.5663714938693585,1.9119381374782984,4.8411163474005665,2.865648880802127,0
imagens/selecionadas/movimento/78_NIKON-D3400-35MM_M.JPG,45.288726806640625,40.89569854736328,76.46164321899414,54.20561733223527,52.49541802855391,60.091247929357785,5.548455132378472,5.42108154296875,12.536279740170684,12.049097393251024,0
imagens/selecionadas/movimento/296_NIKON-D3400-35MM_M.JPG,147.04350662231445,154.57343673706055,166.23237228393555,49.140088850560225,52.89212748098797,58.19433796277447,2.8934063381618924,3.4099205864800353,4.415792119658822,5.230961368969041,0
imagens/selecionadas/movimento/211_SAMSUNG-GALAXY-7-NEO_M.jpg,153.005615234375,148.53058242797852,135.3475456237793,55.764622698792415,61.4411548236222,55.87285270783577,3.215273539225261,3.39229498969184,5.958874953242257,9.212867132530729,0
imagens/selecionadas/movimento/150_NIKON-D3400-18-55MM_M.JPG,104.45438003540039,119.23925399780273,123.52095794677734,58.27364627212805,51.613606716660705,81.16570660459597,6.891871982150608,9.726124233669703,9.11456844473431,15.179431744090104,0
imagens/selecionadas/movimento/208_SAMSUNG-GALAXY-A5_M.jpg,125.44754028320312,123.39183044433594,123.10970306396484,69.79760513826179,69.10535301375236,75.12243996215538,6.264845106336805,7.438883463541665,8.504465116291163,10.994631439479905,0
imagens/selecionadas/movimento/156_HUAWEI-P30-LITE_M.jpg,145.92164993286133,136.77935028076172,137.78731155395508,28.36524047846259,29.04112479297162,33.03511009250452,5.1324903700086795,3.0615870157877603,3.979524935732284,2.3653108985946667,0
imagens/selecionadas/movimento/214_IPHONE-SE_M.jpg,180.66775131225586,178.61639404296875,158.65321350097656,57.1493528159583,50.376396996031396,57.528101094297355,3.642509460449219,2.0267664591471353,8.357884915460055,2.819584110961515,0
imagens/selecionadas/movimento/129_NIKON-D3400-18-55MM_M.JPG,124.23258972167969,147.69509506225586,85.14372253417969,56.811256941974385,57.118685125089534,66.28569678742097,7.128924051920572,14.44764709472656,7.534633411452922,17.86049203468146,0
imagens/selecionadas/movimento/166_XIAOMI-MI8-SE_M.jpg,93.27994918823242,83.2267074584961,84.97941970825195,41.97267353496743,42.86826526367195,48.791449428127656,3.774360656738282,3.941140916612414,6.81794563827223,5.5875886282656655,0
imagens/selecionadas/movimento/212_IPHONE-SE_M.jpg,198.3143081665039,186.07435607910156,171.44401931762695,44.961089579325815,42.26182077720336,43.37437427447529,3.3333180745442705,2.664047241210937,6.731801188607493,4.551522712226569,0
imagens/selecionadas/movimento/242_IPHONE-6S_M.jpeg,166.7711639404297,140.8793601989746,132.28962326049805,44.7542919714517,70.11867000321391,66.62676575725777,3.509867350260417,1.98994869656033,5.103079140496929,1.8016261818808295,0
imagens/selecionadas/movimento/224_ONEPLUS-3T_M.jpg,150.27593231201172,162.84205627441406,166.92951202392578,42.893311294882054,40.37095893491952,40.16892837397811,3.651045057508681,3.527056376139323,5.845712370659903,7.4204686737107775,0
imagens/selecionadas/movimento/8_SAMSUNG-GALAXY-A6_M.jpg,144.31389999389648,143.53667068481445,144.38986587524414,27.872555415038434,23.95319057266661,21.404938044101645,2.212137010362413,7.775172763400606,2.1945694544924077,10.966256426686307,0
imagens/selecionadas/movimento/219_IPHONE-6S_M.jpg,128.21123886108398,89.1127700805664,63.58721160888672,36.591587886799964,39.79233797645061,38.859967734371935,4.6594984266493045,2.1611345079210067,7.00643547346583,1.8408950653065737,0
imagens/selecionadas/movimento/307_HONOR-7X_M.jpg,119.55008316040039,110.48343658447266,103.91815185546875,40.54655636739319,36.51777383819559,34.51383671843431,6.649197048611112,3.8726569281684022,9.251119474626693,4.918191329409064,0
imagens/selecionadas/movimento/246_HONOR-9_M.jpg,103.53434371948242,109.59880447387695,88.52249908447266,72.34738277411151,61.18971321273537,52.47917668050034,6.868900722927517,3.387095133463541,8.352757915399845,3.893700554711095,0
imagens/selecionadas/movimento/172_IPHONE-SE_M.jpg,191.12086868286133,185.63440704345703,176.3833122253418,33.74701667744084,37.45329582177212,42.93176313997592,2.2107849121093754,4.131022135416666,4.0060826335034365,10.49298750945572,0
imagens/selecionadas/movimento/131_NIKON-D3400-18-55MM_M.JPG,90.89999771118164,100.7901611328125,100.16612243652344,80.5415463880603,84.12502542035865,97.57017616313414,8.780604044596354,21.381396823459202,13.136295951481712,32.745554971801305,0
imagens/selecionadas/movimento/121_HONOR-7X_M.jpg,120.68801498413086,118.12735748291016,110.8940200805664,57.74154797108144,57.94343393443322,57.601091358186416,7.469921535915796,6.685076395670572,13.24417779244226,15.48456566691269,0
imagens/selecionadas/movimento/218_IPHONE-SE_M.jpg,154.4487190246582,126.53492736816406,104.52193450927734,44.15869473502383,49.681115781022974,48.49988673389901,3.0182673136393228,2.704746670193143,3.5051813034845276,2.5318768825216904,0
imagens/selecionadas/movimento/326_XIAOMI-PROCOFONE-F1_M.jpg,103.80337905883789,93.60798645019531,84.5785903930664,43.16412306304211,39.012240964429495,34.82812362435255,4.957259284125435,2.247248331705729,7.681226554274308,2.2721095823897617,0
imagens/selecionadas/movimento/139_NIKON-D3400-18-55MM_M.JPG,119.01761627197266,112.6509895324707,100.9325180053711,34.586713129876735,35.472230160528035,38.45314892019434,2.1852781507703996,2.580779181586371,7.987875978891466,7.010320125179847,0
imagens/selecionadas/movimento/286_SONY-NEX-5T_M.JPG,103.45972061157227,106.53396987915039,113.68669128417969,51.189950018109144,47.534400429163966,43.19419803725607,6.659594217936199,5.8266796535915795,10.323901731473063,8.494540547867068,0
imagens/selecionadas/movimento/45_HONOR-7X_M.jpg,117.93600845336914,116.16554260253906,109.39944458007812,53.85749576936387,54.01842227323849,54.037927919242776,7.313826666937935,5.5748036702473955,10.036541408038856,7.2535637342590915,0
